Time (UTC);Channel;Frequency [kHz];UEID;Label;SNR [dB];Main;Sub;Level [dB];Location;Power [kW];Distance [km];Azimuth [deg];Latitude (TX);Longitude (TX);Latitude (RX);Longitude (RX)
2026-04-11 11:58:13;5C;178352;E010BC;DR Deutschland;20.7;14;12;-18.2;Eberswalde;5.0;39.3;347.1;52.823378;13.833558;52.478678;13.964672
2026-04-11 11:58:17;5C;178352;E010BC;DR Deutschland;19.9;13;1;  0.0;Berlin/Alexanderplatz;10.0;37.9;277.4;52.520861;13.409431;52.478425;13.965417
2026-04-11 11:58:17;5C;178352;E010BC;DR Deutschland;19.9;13;2; -5.9;Berlin/Scholzplatz;5.0;50.6;273.8;52.506047;13.219503;52.478425;13.965417
2026-04-11 11:58:17;5C;178352;E010BC;DR Deutschland;19.9;14;4;-10.5;Frankfurt (Oder)/Booßen;5.0;33.0;108.6;52.382814;14.425847;52.478425;13.965417
2026-04-11 11:58:17;5C;178352;E010BC;DR Deutschland;19.9;14;9;-21.1;Eisenhüttenstadt;5.0;57.2;134.0;52.119158;14.568361;52.478425;13.965417
2026-04-11 11:58:17;5C;178352;E010BC;DR Deutschland;19.9;14;10;-29.0;Petkus;10.0;69.6;217.3;51.979511;13.349289;52.478425;13.965417
2026-04-11 11:58:17;5C;178352;E010BC;DR Deutschland;19.9;14;12;-17.9;Eberswalde;5.0;39.4;347.0;52.823378;13.833558;52.478425;13.965417
2026-04-11 11:58:21;5C;178352;E010BC;DR Deutschland;18.2;13;1;  0.0;Berlin/Alexanderplatz;10.0;38.0;277.4;52.520861;13.409431;52.478274;13.966032
2026-04-11 11:58:21;5C;178352;E010BC;DR Deutschland;18.2;13;2; -6.0;Berlin/Scholzplatz;5.0;50.6;273.8;52.506047;13.219503;52.478274;13.966032
2026-04-11 11:58:21;5C;178352;E010BC;DR Deutschland;18.2;14;4; -9.9;Frankfurt (Oder)/Booßen;5.0;32.9;108.6;52.382814;14.425847;52.478274;13.966032
2026-04-11 11:58:21;5C;178352;E010BC;DR Deutschland;18.2;14;9;-20.7;Eisenhüttenstadt;5.0;57.2;134.0;52.119158;14.568361;52.478274;13.966032
2026-04-11 11:58:21;5C;178352;E010BC;DR Deutschland;18.2;14;10;-29.8;Petkus;10.0;69.6;217.4;51.979511;13.349289;52.478274;13.966032
2026-04-11 11:58:21;5C;178352;E010BC;DR Deutschland;18.2;14;12;-17.8;Eberswalde;5.0;39.4;346.9;52.823378;13.833558;52.478274;13.966032
2026-04-11 11:58:25;5C;178352;E010BC;DR Deutschland;18.5;13;1;  0.0;Berlin/Alexanderplatz;10.0;38.0;277.4;52.520861;13.409431;52.478133;13.966934
2026-04-11 11:58:25;5C;178352;E010BC;DR Deutschland;18.5;13;2; -6.9;Berlin/Scholzplatz;5.0;50.7;273.8;52.506047;13.219503;52.478133;13.966934
2026-04-11 11:58:25;5C;178352;E010BC;DR Deutschland;18.5;14;4; -9.9;Frankfurt (Oder)/Booßen;5.0;32.9;108.6;52.382814;14.425847;52.478133;13.966934
2026-04-11 11:58:25;5C;178352;E010BC;DR Deutschland;18.5;14;9;-21.0;Eisenhüttenstadt;5.0;57.1;134.1;52.119158;14.568361;52.478133;13.966934
2026-04-11 11:58:25;5C;178352;E010BC;DR Deutschland;18.5;14;12;-18.9;Eberswalde;5.0;39.4;346.9;52.823378;13.833558;52.478133;13.966934
2026-04-11 11:58:29;5C;178352;E010BC;DR Deutschland;16.6;13;1;  0.0;Berlin/Alexanderplatz;10.0;38.1;277.4;52.520861;13.409431;52.477987;13.967894
2026-04-11 11:58:29;5C;178352;E010BC;DR Deutschland;16.6;13;2; -7.5;Berlin/Scholzplatz;5.0;50.8;273.8;52.506047;13.219503;52.477987;13.967894
2026-04-11 11:58:29;5C;178352;E010BC;DR Deutschland;16.6;14;4; -9.5;Frankfurt (Oder)/Booßen;5.0;32.8;108.6;52.382814;14.425847;52.477987;13.967894
2026-04-11 11:58:29;5C;178352;E010BC;DR Deutschland;16.6;14;9;-22.1;Eisenhüttenstadt;5.0;57.1;134.1;52.119158;14.568361;52.477987;13.967894
2026-04-11 11:58:29;5C;178352;E010BC;DR Deutschland;16.6;14;10;-30.6;Petkus;10.0;69.6;217.5;51.979511;13.349289;52.477987;13.967894
2026-04-11 11:58:29;5C;178352;E010BC;DR Deutschland;16.6;14;12;-20.7;Eberswalde;5.0;39.5;346.8;52.823378;13.833558;52.477987;13.967894
2026-04-11 11:58:32;5C;178352;E010BC;DR Deutschland;19.2;13;1;  0.0;Berlin/Alexanderplatz;10.0;38.2;277.4;52.520861;13.409431;52.477827;13.969008
2026-04-11 11:58:32;5C;178352;E010BC;DR Deutschland;19.2;13;2; -8.9;Berlin/Scholzplatz;5.0;50.8;273.8;52.506047;13.219503;52.477827;13.969008
2026-04-11 11:58:32;5C;178352;E010BC;DR Deutschland;19.2;14;4;-10.4;Frankfurt (Oder)/Booßen;5.0;32.7;108.7;52.382814;14.425847;52.477827;13.969008
2026-04-11 11:58:32;5C;178352;E010BC;DR Deutschland;19.2;14;9;-23.9;Eisenhüttenstadt;5.0;57.0;134.1;52.119158;14.568361;52.477827;13.969008
2026-04-11 11:58:32;5C;178352;E010BC;DR Deutschland;19.2;14;12;-22.4;Eberswalde;5.0;39.5;346.7;52.823378;13.833558;52.477827;13.969008
2026-04-11 11:58:36;5C;178352;E010BC;DR Deutschland;17.9;13;1;  0.0;Berlin/Alexanderplatz;10.0;38.3;277.4;52.520861;13.409431;52.477650;13.970230
2026-04-11 11:58:36;5C;178352;E010BC;DR Deutschland;17.9;13;2; -9.4;Berlin/Scholzplatz;5.0;50.9;273.9;52.506047;13.219503;52.477650;13.970230
2026-04-11 11:58:36;5C;178352;E010BC;DR Deutschland;17.9;14;4;-10.5;Frankfurt (Oder)/Booßen;5.0;32.6;108.7;52.382814;14.425847;52.477650;13.970230
2026-04-11 11:58:36;5C;178352;E010BC;DR Deutschland;17.9;14;9;-24.8;Eisenhüttenstadt;5.0;57.0;134.2;52.119158;14.568361;52.477650;13.970230
2026-04-11 11:58:36;5C;178352;E010BC;DR Deutschland;17.9;14;10;-32.4;Petkus;10.0;69.7;217.6;51.979511;13.349289;52.477650;13.970230
2026-04-11 11:58:36;5C;178352;E010BC;DR Deutschland;17.9;14;12;-23.6;Eberswalde;5.0;39.5;346.6;52.823378;13.833558;52.477650;13.970230
2026-04-11 11:58:40;5C;178352;E010BC;DR Deutschland;20.0;13;1;  0.0;Berlin/Alexanderplatz;10.0;38.4;277.5;52.520861;13.409431;52.477462;13.971514
2026-04-11 11:58:40;5C;178352;E010BC;DR Deutschland;20.0;13;2;-11.0;Berlin/Scholzplatz;5.0;51.0;273.9;52.506047;13.219503;52.477462;13.971514
2026-04-11 11:58:40;5C;178352;E010BC;DR Deutschland;20.0;14;4;-11.6;Frankfurt (Oder)/Booßen;5.0;32.6;108.7;52.382814;14.425847;52.477462;13.971514
2026-04-11 11:58:40;5C;178352;E010BC;DR Deutschland;20.0;14;9;-26.0;Eisenhüttenstadt;5.0;56.9;134.2;52.119158;14.568361;52.477462;13.971514
2026-04-11 11:58:40;5C;178352;E010BC;DR Deutschland;20.0;14;12;-25.5;Eberswalde;5.0;39.6;346.5;52.823378;13.833558;52.477462;13.971514
2026-04-11 11:58:44;5C;178352;E010BC;DR Deutschland;18.6;13;1;  0.0;Berlin/Alexanderplatz;10.0;38.4;277.5;52.520861;13.409431;52.477330;13.972502
2026-04-11 11:58:44;5C;178352;E010BC;DR Deutschland;18.6;13;2;-11.3;Berlin/Scholzplatz;5.0;51.1;273.9;52.506047;13.219503;52.477330;13.972502
2026-04-11 11:58:44;5C;178352;E010BC;DR Deutschland;18.6;14;4;-11.3;Frankfurt (Oder)/Booßen;5.0;32.5;108.7;52.382814;14.425847;52.477330;13.972502
2026-04-11 11:58:44;5C;178352;E010BC;DR Deutschland;18.6;14;9;-26.4;Eisenhüttenstadt;5.0;56.8;134.3;52.119158;14.568361;52.477330;13.972502
2026-04-11 11:58:44;5C;178352;E010BC;DR Deutschland;18.6;14;10;-31.9;Petkus;10.0;69.8;217.7;51.979511;13.349289;52.477330;13.972502
2026-04-11 11:58:44;5C;178352;E010BC;DR Deutschland;18.6;14;12;-25.8;Eberswalde;5.0;39.6;346.4;52.823378;13.833558;52.477330;13.972502
2026-04-11 11:58:48;5C;178352;E010BC;DR Deutschland;17.2;13;1;  0.0;Berlin/Alexanderplatz;10.0;38.5;277.5;52.520861;13.409431;52.477290;13.973840
2026-04-11 11:58:48;5C;178352;E010BC;DR Deutschland;17.2;13;2;-11.3;Berlin/Scholzplatz;5.0;51.2;273.9;52.506047;13.219503;52.477290;13.973840
2026-04-11 11:58:48;5C;178352;E010BC;DR Deutschland;17.2;14;4;-11.2;Frankfurt (Oder)/Booßen;5.0;32.4;108.7;52.382814;14.425847;52.477290;13.973840
2026-04-11 11:58:48;5C;178352;E010BC;DR Deutschland;17.2;14;9;-26.6;Eisenhüttenstadt;5.0;56.7;134.3;52.119158;14.568361;52.477290;13.973840
2026-04-11 11:58:48;5C;178352;E010BC;DR Deutschland;17.2;14;10;-32.4;Petkus;10.0;69.8;217.8;51.979511;13.349289;52.477290;13.973840
2026-04-11 11:58:48;5C;178352;E010BC;DR Deutschland;17.2;14;12;-26.3;Eberswalde;5.0;39.6;346.2;52.823378;13.833558;52.477290;13.973840
2026-04-11 11:58:52;5C;178352;E010BC;DR Deutschland;16.4;13;1;  0.0;Berlin/Alexanderplatz;10.0;38.6;277.4;52.520861;13.409431;52.477494;13.975071
2026-04-11 11:58:52;5C;178352;E010BC;DR Deutschland;16.4;13;2;-10.6;Berlin/Scholzplatz;5.0;51.3;273.9;52.506047;13.219503;52.477494;13.975071
2026-04-11 11:58:52;5C;178352;E010BC;DR Deutschland;16.4;14;4; -9.5;Frankfurt (Oder)/Booßen;5.0;32.3;108.8;52.382814;14.425847;52.477494;13.975071
2026-04-11 11:58:52;5C;178352;E010BC;DR Deutschland;16.4;14;9;-24.3;Eisenhüttenstadt;5.0;56.7;134.4;52.119158;14.568361;52.477494;13.975071
2026-04-11 11:58:52;5C;178352;E010BC;DR Deutschland;16.4;14;12;-25.1;Eberswalde;5.0;39.6;346.1;52.823378;13.833558;52.477494;13.975071
2026-04-11 11:58:55;5C;178352;E010BC;DR Deutschland;16.6;13;1;  0.0;Berlin/Alexanderplatz;10.0;38.7;277.3;52.520861;13.409431;52.477846;13.976276
2026-04-11 11:58:55;5C;178352;E010BC;DR Deutschland;16.6;13;2;-10.6;Berlin/Scholzplatz;5.0;51.3;273.8;52.506047;13.219503;52.477846;13.976276
2026-04-11 11:58:55;5C;178352;E010BC;DR Deutschland;16.6;14;4; -9.2;Frankfurt (Oder)/Booßen;5.0;32.3;108.9;52.382814;14.425847;52.477846;13.976276
2026-04-11 11:58:55;5C;178352;E010BC;DR Deutschland;16.6;14;9;-23.4;Eisenhüttenstadt;5.0;56.7;134.5;52.119158;14.568361;52.477846;13.976276
2026-04-11 11:58:55;5C;178352;E010BC;DR Deutschland;16.6;14;10;-30.3;Petkus;10.0;70.0;217.9;51.979511;13.349289;52.477846;13.976276
2026-04-11 11:58:55;5C;178352;E010BC;DR Deutschland;16.6;14;12;-25.0;Eberswalde;5.0;39.6;346.0;52.823378;13.833558;52.477846;13.976276
2026-04-11 11:58:59;5C;178352;E010BC;DR Deutschland;15.5;13;1;  0.0;Berlin/Alexanderplatz;10.0;38.7;277.2;52.520861;13.409431;52.478257;13.977387
2026-04-11 11:58:59;5C;178352;E010BC;DR Deutschland;15.5;13;2;-10.9;Berlin/Scholzplatz;5.0;51.4;273.7;52.506047;13.219503;52.478257;13.977387
2026-04-11 11:58:59;5C;178352;E010BC;DR Deutschland;15.5;14;4; -9.0;Frankfurt (Oder)/Booßen;5.0;32.2;109.1;52.382814;14.425847;52.478257;13.977387
2026-04-11 11:58:59;5C;178352;E010BC;DR Deutschland;15.5;14;9;-23.2;Eisenhüttenstadt;5.0;56.7;134.6;52.119158;14.568361;52.478257;13.977387
2026-04-11 11:58:59;5C;178352;E010BC;DR Deutschland;15.5;14;10;-28.7;Petkus;10.0;70.0;217.9;51.979511;13.349289;52.478257;13.977387
2026-04-11 11:58:59;5C;178352;E010BC;DR Deutschland;15.5;14;12;-24.6;Eberswalde;5.0;39.6;345.9;52.823378;13.833558;52.478257;13.977387
2026-04-11 11:59:03;5C;178352;E010BC;DR Deutschland;15.0;13;1;  0.0;Berlin/Alexanderplatz;10.0;38.8;277.2;52.520861;13.409431;52.478685;13.978525
2026-04-11 11:59:03;5C;178352;E010BC;DR Deutschland;15.0;13;2;-11.2;Berlin/Scholzplatz;5.0;51.5;273.7;52.506047;13.219503;52.478685;13.978525
2026-04-11 11:59:03;5C;178352;E010BC;DR Deutschland;15.0;14;4; -9.7;Frankfurt (Oder)/Booßen;5.0;32.1;109.2;52.382814;14.425847;52.478685;13.978525
2026-04-11 11:59:03;5C;178352;E010BC;DR Deutschland;15.0;14;9;-23.5;Eisenhüttenstadt;5.0;56.6;134.7;52.119158;14.568361;52.478685;13.978525
2026-04-11 11:59:03;5C;178352;E010BC;DR Deutschland;15.0;14;10;-27.6;Petkus;10.0;70.1;217.9;51.979511;13.349289;52.478685;13.978525
2026-04-11 11:59:03;5C;178352;E010BC;DR Deutschland;15.0;14;12;-24.3;Eberswalde;5.0;39.6;345.7;52.823378;13.833558;52.478685;13.978525
2026-04-11 11:59:07;5C;178352;E010BC;DR Deutschland;17.3;13;1;  0.0;Berlin/Alexanderplatz;10.0;38.9;277.1;52.520861;13.409431;52.479002;13.979373
2026-04-11 11:59:07;5C;178352;E010BC;DR Deutschland;17.3;13;2;-11.4;Berlin/Scholzplatz;5.0;51.5;273.6;52.506047;13.219503;52.479002;13.979373
2026-04-11 11:59:07;5C;178352;E010BC;DR Deutschland;17.3;14;4;-10.4;Frankfurt (Oder)/Booßen;5.0;32.1;109.3;52.382814;14.425847;52.479002;13.979373
2026-04-11 11:59:07;5C;178352;E010BC;DR Deutschland;17.3;14;9;-24.6;Eisenhüttenstadt;5.0;56.6;134.7;52.119158;14.568361;52.479002;13.979373
2026-04-11 11:59:07;5C;178352;E010BC;DR Deutschland;17.3;14;12;-24.0;Eberswalde;5.0;39.5;345.7;52.823378;13.833558;52.479002;13.979373
2026-04-11 11:59:11;5C;178352;E010BC;DR Deutschland;17.8;13;1;  0.0;Berlin/Alexanderplatz;10.0;38.9;277.0;52.520861;13.409431;52.479419;13.980490
2026-04-11 11:59:11;5C;178352;E010BC;DR Deutschland;17.8;13;2;-12.1;Berlin/Scholzplatz;5.0;51.6;273.6;52.506047;13.219503;52.479419;13.980490
2026-04-11 11:59:11;5C;178352;E010BC;DR Deutschland;17.8;14;4;-12.2;Frankfurt (Oder)/Booßen;5.0;32.0;109.4;52.382814;14.425847;52.479419;13.980490
2026-04-11 11:59:11;5C;178352;E010BC;DR Deutschland;17.8;14;9;-26.6;Eisenhüttenstadt;5.0;56.6;134.8;52.119158;14.568361;52.479419;13.980490
2026-04-11 11:59:11;5C;178352;E010BC;DR Deutschland;17.8;14;12;-25.4;Eberswalde;5.0;39.5;345.5;52.823378;13.833558;52.479419;13.980490
2026-04-11 11:59:15;5C;178352;E010BC;DR Deutschland;18.4;13;1;  0.0;Berlin/Alexanderplatz;10.0;39.0;276.9;52.520861;13.409431;52.479839;13.981612
2026-04-11 11:59:15;5C;178352;E010BC;DR Deutschland;18.4;13;2;-11.5;Berlin/Scholzplatz;5.0;51.7;273.5;52.506047;13.219503;52.479839;13.981612
2026-04-11 11:59:15;5C;178352;E010BC;DR Deutschland;18.4;14;4;-12.7;Frankfurt (Oder)/Booßen;5.0;32.0;109.5;52.382814;14.425847;52.479839;13.981612
2026-04-11 11:59:15;5C;178352;E010BC;DR Deutschland;18.4;14;9;-27.7;Eisenhüttenstadt;5.0;56.6;134.9;52.119158;14.568361;52.479839;13.981612
2026-04-11 11:59:15;5C;178352;E010BC;DR Deutschland;18.4;14;12;-25.7;Eberswalde;5.0;39.5;345.4;52.823378;13.833558;52.479839;13.981612
2026-04-11 11:59:18;5C;178352;E010BC;DR Deutschland;18.6;13;1;  0.0;Berlin/Alexanderplatz;10.0;39.1;276.9;52.520861;13.409431;52.480263;13.982693
2026-04-11 11:59:18;5C;178352;E010BC;DR Deutschland;18.6;13;2;-10.9;Berlin/Scholzplatz;5.0;51.7;273.5;52.506047;13.219503;52.480263;13.982693
2026-04-11 11:59:18;5C;178352;E010BC;DR Deutschland;18.6;14;4;-12.4;Frankfurt (Oder)/Booßen;5.0;31.9;109.7;52.382814;14.425847;52.480263;13.982693
2026-04-11 11:59:18;5C;178352;E010BC;DR Deutschland;18.6;14;9;-27.0;Eisenhüttenstadt;5.0;56.6;135.0;52.119158;14.568361;52.480263;13.982693
2026-04-11 11:59:18;5C;178352;E010BC;DR Deutschland;18.6;14;12;-24.4;Eberswalde;5.0;39.5;345.3;52.823378;13.833558;52.480263;13.982693
2026-04-11 11:59:22;5C;178352;E010BC;DR Deutschland;17.4;13;1;  0.0;Berlin/Alexanderplatz;10.0;39.1;276.8;52.520861;13.409431;52.480702;13.983798
2026-04-11 11:59:22;5C;178352;E010BC;DR Deutschland;17.4;13;2;-11.3;Berlin/Scholzplatz;5.0;51.8;273.4;52.506047;13.219503;52.480702;13.983798
2026-04-11 11:59:22;5C;178352;E010BC;DR Deutschland;17.4;14;4;-11.5;Frankfurt (Oder)/Booßen;5.0;31.9;109.8;52.382814;14.425847;52.480702;13.983798
2026-04-11 11:59:22;5C;178352;E010BC;DR Deutschland;17.4;14;9;-26.2;Eisenhüttenstadt;5.0;56.5;135.1;52.119158;14.568361;52.480702;13.983798
2026-04-11 11:59:22;5C;178352;E010BC;DR Deutschland;17.4;14;12;-24.4;Eberswalde;5.0;39.4;345.2;52.823378;13.833558;52.480702;13.983798
2026-04-11 11:59:26;5C;178352;E010BC;DR Deutschland;16.9;13;1;  0.0;Berlin/Alexanderplatz;10.0;39.2;276.7;52.520861;13.409431;52.481135;13.984948
2026-04-11 11:59:26;5C;178352;E010BC;DR Deutschland;16.9;13;2;-11.7;Berlin/Scholzplatz;5.0;51.9;273.4;52.506047;13.219503;52.481135;13.984948
2026-04-11 11:59:26;5C;178352;E010BC;DR Deutschland;16.9;14;4;-11.2;Frankfurt (Oder)/Booßen;5.0;31.8;109.9;52.382814;14.425847;52.481135;13.984948
2026-04-11 11:59:26;5C;178352;E010BC;DR Deutschland;16.9;14;9;-25.5;Eisenhüttenstadt;5.0;56.5;135.2;52.119158;14.568361;52.481135;13.984948
2026-04-11 11:59:26;5C;178352;E010BC;DR Deutschland;16.9;14;12;-24.5;Eberswalde;5.0;39.4;345.0;52.823378;13.833558;52.481135;13.984948
2026-04-11 11:59:30;5C;178352;E010BC;DR Deutschland;16.4;13;1;  0.0;Berlin/Alexanderplatz;10.0;39.3;276.6;52.520861;13.409431;52.481473;13.985871
2026-04-11 11:59:30;5C;178352;E010BC;DR Deutschland;16.4;13;2;-12.2;Berlin/Scholzplatz;5.0;52.0;273.3;52.506047;13.219503;52.481473;13.985871
2026-04-11 11:59:30;5C;178352;E010BC;DR Deutschland;16.4;14;4;-10.9;Frankfurt (Oder)/Booßen;5.0;31.8;110.0;52.382814;14.425847;52.481473;13.985871
2026-04-11 11:59:30;5C;178352;E010BC;DR Deutschland;16.4;14;9;-26.1;Eisenhüttenstadt;5.0;56.5;135.3;52.119158;14.568361;52.481473;13.985871
2026-04-11 11:59:30;5C;178352;E010BC;DR Deutschland;16.4;14;12;-25.6;Eberswalde;5.0;39.4;344.9;52.823378;13.833558;52.481473;13.985871
2026-04-11 11:59:34;5C;178352;E010BC;DR Deutschland;16.9;13;1;  0.0;Berlin/Alexanderplatz;10.0;39.3;276.5;52.520861;13.409431;52.481922;13.987117
2026-04-11 11:59:34;5C;178352;E010BC;DR Deutschland;16.9;13;2;-11.3;Berlin/Scholzplatz;5.0;52.0;273.3;52.506047;13.219503;52.481922;13.987117
2026-04-11 11:59:34;5C;178352;E010BC;DR Deutschland;16.9;14;4; -9.6;Frankfurt (Oder)/Booßen;5.0;31.7;110.2;52.382814;14.425847;52.481922;13.987117
2026-04-11 11:59:34;5C;178352;E010BC;DR Deutschland;16.9;14;9;-24.7;Eisenhüttenstadt;5.0;56.5;135.4;52.119158;14.568361;52.481922;13.987117
2026-04-11 11:59:34;5C;178352;E010BC;DR Deutschland;16.9;14;12;-25.9;Eberswalde;5.0;39.4;344.8;52.823378;13.833558;52.481922;13.987117
2026-04-11 11:59:38;5C;178352;E010BC;DR Deutschland;17.5;13;1;  0.0;Berlin/Alexanderplatz;10.0;39.4;276.5;52.520861;13.409431;52.482369;13.988349
2026-04-11 11:59:38;5C;178352;E010BC;DR Deutschland;17.5;13;2;-12.0;Berlin/Scholzplatz;5.0;52.1;273.2;52.506047;13.219503;52.482369;13.988349
2026-04-11 11:59:38;5C;178352;E010BC;DR Deutschland;17.5;14;4; -9.4;Frankfurt (Oder)/Booßen;5.0;31.7;110.3;52.382814;14.425847;52.482369;13.988349
2026-04-11 11:59:38;5C;178352;E010BC;DR Deutschland;17.5;14;9;-22.7;Eisenhüttenstadt;5.0;56.4;135.5;52.119158;14.568361;52.482369;13.988349
2026-04-11 11:59:38;5C;178352;E010BC;DR Deutschland;17.5;14;10;-31.8;Petkus;10.0;70.9;218.1;51.979511;13.349289;52.482369;13.988349
2026-04-11 11:59:38;5C;178352;E010BC;DR Deutschland;17.5;14;12;-27.3;Eberswalde;5.0;39.3;344.7;52.823378;13.833558;52.482369;13.988349
2026-04-11 11:59:41;5C;178352;E010BC;DR Deutschland;18.0;13;1;  0.0;Berlin/Alexanderplatz;10.0;39.5;276.4;52.520861;13.409431;52.482814;13.989587
2026-04-11 11:59:41;5C;178352;E010BC;DR Deutschland;18.0;13;2;-12.3;Berlin/Scholzplatz;5.0;52.2;273.1;52.506047;13.219503;52.482814;13.989587
2026-04-11 11:59:41;5C;178352;E010BC;DR Deutschland;18.0;14;4; -8.3;Frankfurt (Oder)/Booßen;5.0;31.6;110.4;52.382814;14.425847;52.482814;13.989587
2026-04-11 11:59:41;5C;178352;E010BC;DR Deutschland;18.0;14;9;-21.8;Eisenhüttenstadt;5.0;56.4;135.5;52.119158;14.568361;52.482814;13.989587
2026-04-11 11:59:41;5C;178352;E010BC;DR Deutschland;18.0;14;12;-28.0;Eberswalde;5.0;39.3;344.5;52.823378;13.833558;52.482814;13.989587
2026-04-11 11:59:45;5C;178352;E010BC;DR Deutschland;17.4;13;1;  0.0;Berlin/Alexanderplatz;10.0;39.6;276.3;52.520861;13.409431;52.483246;13.990837
2026-04-11 11:59:45;5C;178352;E010BC;DR Deutschland;17.4;13;2;-12.3;Berlin/Scholzplatz;5.0;52.3;273.1;52.506047;13.219503;52.483246;13.990837
2026-04-11 11:59:45;5C;178352;E010BC;DR Deutschland;17.4;14;4; -6.9;Frankfurt (Oder)/Booßen;5.0;31.5;110.6;52.382814;14.425847;52.483246;13.990837
2026-04-11 11:59:45;5C;178352;E010BC;DR Deutschland;17.4;14;9;-21.3;Eisenhüttenstadt;5.0;56.4;135.6;52.119158;14.568361;52.483246;13.990837
2026-04-11 11:59:45;5C;178352;E010BC;DR Deutschland;17.4;14;10;-31.0;Petkus;10.0;71.0;218.2;51.979511;13.349289;52.483246;13.990837
2026-04-11 11:59:45;5C;178352;E010BC;DR Deutschland;17.4;14;12;-28.3;Eberswalde;5.0;39.3;344.4;52.823378;13.833558;52.483246;13.990837
2026-04-11 11:59:49;5C;178352;E010BC;DR Deutschland;17.4;13;1;  0.0;Berlin/Alexanderplatz;10.0;39.7;276.2;52.520861;13.409431;52.483672;13.992106
2026-04-11 11:59:49;5C;178352;E010BC;DR Deutschland;17.4;13;2;-11.8;Berlin/Scholzplatz;5.0;52.4;273.0;52.506047;13.219503;52.483672;13.992106
2026-04-11 11:59:49;5C;178352;E010BC;DR Deutschland;17.4;14;4; -6.1;Frankfurt (Oder)/Booßen;5.0;31.5;110.7;52.382814;14.425847;52.483672;13.992106
2026-04-11 11:59:49;5C;178352;E010BC;DR Deutschland;17.4;14;9;-20.2;Eisenhüttenstadt;5.0;56.4;135.7;52.119158;14.568361;52.483672;13.992106
2026-04-11 11:59:49;5C;178352;E010BC;DR Deutschland;17.4;14;10;-29.1;Petkus;10.0;71.1;218.2;51.979511;13.349289;52.483672;13.992106
2026-04-11 11:59:49;5C;178352;E010BC;DR Deutschland;17.4;14;12;-28.8;Eberswalde;5.0;39.3;344.3;52.823378;13.833558;52.483672;13.992106
2026-04-11 11:59:53;5C;178352;E010BC;DR Deutschland;17.9;13;1;  0.0;Berlin/Alexanderplatz;10.0;39.7;276.1;52.520861;13.409431;52.484075;13.993315
2026-04-11 11:59:53;5C;178352;E010BC;DR Deutschland;17.9;13;2;-11.6;Berlin/Scholzplatz;5.0;52.4;273.0;52.506047;13.219503;52.484075;13.993315
2026-04-11 11:59:53;5C;178352;E010BC;DR Deutschland;17.9;14;4; -4.8;Frankfurt (Oder)/Booßen;5.0;31.4;110.8;52.382814;14.425847;52.484075;13.993315
2026-04-11 11:59:53;5C;178352;E010BC;DR Deutschland;17.9;14;9;-19.5;Eisenhüttenstadt;5.0;56.4;135.8;52.119158;14.568361;52.484075;13.993315
2026-04-11 11:59:53;5C;178352;E010BC;DR Deutschland;17.9;14;10;-29.2;Petkus;10.0;71.2;218.3;51.979511;13.349289;52.484075;13.993315
2026-04-11 11:59:53;5C;178352;E010BC;DR Deutschland;17.9;14;12;-28.7;Eberswalde;5.0;39.2;344.1;52.823378;13.833558;52.484075;13.993315
2026-04-11 11:59:57;5C;178352;E010BC;DR Deutschland;18.3;13;1;  0.0;Berlin/Alexanderplatz;10.0;39.8;276.1;52.520861;13.409431;52.484377;13.994228
2026-04-11 11:59:57;5C;178352;E010BC;DR Deutschland;18.3;13;2;-12.0;Berlin/Scholzplatz;5.0;52.5;272.9;52.506047;13.219503;52.484377;13.994228
2026-04-11 11:59:57;5C;178352;E010BC;DR Deutschland;18.3;14;4; -3.8;Frankfurt (Oder)/Booßen;5.0;31.4;110.9;52.382814;14.425847;52.484377;13.994228
2026-04-11 11:59:57;5C;178352;E010BC;DR Deutschland;18.3;14;9;-19.2;Eisenhüttenstadt;5.0;56.3;135.9;52.119158;14.568361;52.484377;13.994228
2026-04-11 12:00:01;5C;178352;E010BC;DR Deutschland;18.2;13;1;  0.0;Berlin/Alexanderplatz;10.0;39.9;276.0;52.520861;13.409431;52.484797;13.995475
2026-04-11 12:00:01;5C;178352;E010BC;DR Deutschland;18.2;13;2;-12.8;Berlin/Scholzplatz;5.0;52.6;272.9;52.506047;13.219503;52.484797;13.995475
2026-04-11 12:00:01;5C;178352;E010BC;DR Deutschland;18.2;14;3;-38.0;Cottbus/Calau;10.0;82.7;182.6;51.741881;13.941994;52.484797;13.995475
2026-04-11 12:00:01;5C;178352;E010BC;DR Deutschland;18.2;14;4; -3.5;Frankfurt (Oder)/Booßen;5.0;31.3;111.1;52.382814;14.425847;52.484797;13.995475
2026-04-11 12:00:01;5C;178352;E010BC;DR Deutschland;18.2;14;9;-18.2;Eisenhüttenstadt;5.0;56.3;136.0;52.119158;14.568361;52.484797;13.995475
2026-04-11 12:00:01;5C;178352;E010BC;DR Deutschland;18.2;14;10;-29.6;Petkus;10.0;71.4;218.3;51.979511;13.349289;52.484797;13.995475
2026-04-11 12:00:01;5C;178352;E010BC;DR Deutschland;18.2;14;12;-28.6;Eberswalde;5.0;39.2;343.9;52.823378;13.833558;52.484797;13.995475
2026-04-11 12:00:05;5C;178352;E010BC;DR Deutschland;18.7;13;1;  0.0;Berlin/Alexanderplatz;10.0;39.9;275.9;52.520861;13.409431;52.485280;13.996679
